minute_of_day,down_total_mbps,up_total_mbps,down_long_form_streaming,down_short_form_video,down_video_calls,down_cloud_gaming,down_game_downloads,down_web_browsing,down_security_cameras,up_long_form_streaming,up_short_form_video,up_video_calls,up_cloud_gaming,up_game_downloads,up_web_browsing,up_security_cameras
541,7.577573177592345,1.6065649694607653,5.647285238303199,0.0,0.0,0.0,0.0,0.37794919736665344,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.018897459868332675,1.4747218048263686
542,7.993158574350415,1.6273442392986688,5.647285238303199,0.0,0.0,0.0,0.0,0.7935345941247226,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.03967672970623613,1.4747218048263686
543,8.374007323554855,1.6463866767588908,5.647285238303199,0.0,0.0,0.0,0.0,1.1743833433291624,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.05871916716645813,1.4747218048263686
544,7.580472729430133,1.6067099470526545,5.647285238303199,0.0,0.0,0.0,0.0,0.3808487492044398,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.01904243746022199,1.4747218048263686
545,7.580472729430133,1.6067099470526545,5.647285238303199,0.0,0.0,0.0,0.0,0.3808487492044398,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.01904243746022199,1.4747218048263686
546,7.199623980225692,1.5876675095924326,5.647285238303199,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
547,7.199623980225692,1.5876675095924326,5.647285238303199,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
548,7.199623980225692,1.5876675095924326,5.647285238303199,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
549,7.199623980225692,1.5876675095924326,5.647285238303199,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
550,7.199623980225692,1.5876675095924326,5.647285238303199,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
551,7.199623980225692,1.5876675095924326,5.647285238303199,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
552,7.199623980225692,1.5876675095924326,5.647285238303199,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
553,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
554,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
555,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
556,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
557,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
558,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
559,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
560,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
561,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
562,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
563,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
564,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
565,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
566,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
567,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
568,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
569,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
570,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
571,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
572,9.133776231955553,1.619274370520899,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.3066334602791937,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.015331673013959685,1.4747218048263686
573,9.133776231955553,1.619274370520899,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.3066334602791937,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.015331673013959685,1.4747218048263686
574,8.827142771676359,1.6039426975069393,5.647285238303199,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.11294570476606397,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
575,12.57865498828761,1.6857830818685382,9.171792787268652,1.6275187914506672,0.0,0.0,0.0,0.22700466764579783,1.5523387419224934,0.18343585574537302,0.016275187914506672,0.0,0.0,0.0,0.011350233382289892,1.4747218048263686
576,12.57865498828761,1.6857830818685382,9.171792787268652,1.6275187914506672,0.0,0.0,0.0,0.22700466764579783,1.5523387419224934,0.18343585574537302,0.016275187914506672,0.0,0.0,0.0,0.011350233382289892,1.4747218048263686
577,12.57865498828761,1.6857830818685382,9.171792787268652,1.6275187914506672,0.0,0.0,0.0,0.22700466764579783,1.5523387419224934,0.18343585574537302,0.016275187914506672,0.0,0.0,0.0,0.011350233382289892,1.4747218048263686
578,12.351650320641813,1.6744328484862483,9.171792787268652,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.18343585574537302,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
579,12.351650320641813,1.6744328484862483,9.171792787268652,1.6275187914506672,0.0,0.0,0.0,0.0,1.5523387419224934,0.18343585574537302,0.016275187914506672,0.0,0.0,0.0,0.0,1.4747218048263686
580,13.7343149791204,1.6882594950710341,9.171792787268652,3.010183449929254,0.0,0.0,0.0,0.0,1.5523387419224934,0.18343585574537302,0.03010183449929254,0.0,0.0,0.0,0.0,1.4747218048263686
581,12.106796187669733,1.6719843071565275,9.171792787268652,1.3826646584785867,0.0,0.0,0.0,0.0,1.5523387419224934,0.18343585574537302,0.013826646584785867,0.0,0.0,0.0,0.0,1.4747218048263686
582,12.106796187669733,1.6719843071565275,9.171792787268652,1.3826646584785867,0.0,0.0,0.0,0.0,1.5523387419224934,0.18343585574537302,0.013826646584785867,0.0,0.0,0.0,0.0,1.4747218048263686
583,12.106796187669733,1.6719843071565275,9.171792787268652,1.3826646584785867,0.0,0.0,0.0,0.0,1.5523387419224934,0.18343585574537302,0.013826646584785867,0.0,0.0,0.0,0.0,1.4747218048263686
584,12.106796187669733,1.6719843071565275,9.171792787268652,1.3826646584785867,0.0,0.0,0.0,0.0,1.5523387419224934,0.18343585574537302,0.013826646584785867,0.0,0.0,0.0,0.0,1.4747218048263686
585,12.106796187669733,1.6719843071565275,9.171792787268652,1.3826646584785867,0.0,0.0,0.0,0.0,1.5523387419224934,0.18343585574537302,0.013826646584785867,0.0,0.0,0.0,0.0,1.4747218048263686
586,13.92591925837465,1.6901755378635768,9.171792787268652,3.201787729183504,0.0,0.0,0.0,0.0,1.5523387419224934,0.18343585574537302,0.03201787729183504,0.0,0.0,0.0,0.0,1.4747218048263686
587,12.543254599896063,1.6763488912787907,9.171792787268652,1.8191230707049173,0.0,0.0,0.0,0.0,1.5523387419224934,0.18343585574537302,0.018191230707049172,0.0,0.0,0.0,0.0,1.4747218048263686
588,6.895969361592863,1.563403186512727,3.524507548965453,1.8191230707049173,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.018191230707049172,0.0,0.0,0.0,0.0,1.4747218048263686
589,6.895969361592863,1.563403186512727,3.524507548965453,1.8191230707049173,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.018191230707049172,0.0,0.0,0.0,0.0,1.4747218048263686
590,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
591,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
592,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
593,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
594,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
595,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
596,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
597,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
598,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
599,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
600,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
601,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
602,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
603,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
604,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
605,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
606,5.076846290887946,1.5452119558056776,3.524507548965453,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07049015097930907,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
607,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
608,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
609,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
610,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
611,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
612,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
613,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
614,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
615,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
616,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
617,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
618,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
619,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
620,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
621,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
622,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
623,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
624,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
625,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
626,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
627,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
628,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
629,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
630,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
631,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
632,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
633,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
634,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
635,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
636,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
637,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
638,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
639,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
640,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
641,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
642,1.9789785256491008,1.496053794012699,0.0,0.0,0.0,0.0,0.0,0.4266397837266074,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.02133198918633037,1.4747218048263686
643,1.7916141535742935,1.4866855754089585,0.0,0.0,0.0,0.0,0.0,0.2392754116518001,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.011963770582590006,1.4747218048263686
644,1.7916141535742935,1.4866855754089585,0.0,0.0,0.0,0.0,0.0,0.2392754116518001,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.011963770582590006,1.4747218048263686
645,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
646,6.643141473723116,1.5633263067520944,3.7696474607719583,1.3211552710286645,0.0,0.0,0.0,0.0,1.5523387419224934,0.07539294921543917,0.013211552710286645,0.0,0.0,0.0,0.0,1.4747218048263686
647,6.643141473723116,1.5633263067520944,3.7696474607719583,1.3211552710286645,0.0,0.0,0.0,0.0,1.5523387419224934,0.07539294921543917,0.013211552710286645,0.0,0.0,0.0,0.0,1.4747218048263686
648,6.643141473723116,1.5633263067520944,3.7696474607719583,1.3211552710286645,0.0,0.0,0.0,0.0,1.5523387419224934,0.07539294921543917,0.013211552710286645,0.0,0.0,0.0,0.0,1.4747218048263686
649,6.7832126082493325,1.5703298634784053,3.7696474607719583,1.3211552710286645,0.0,0.0,0.0,0.1400711345262161,1.5523387419224934,0.07539294921543917,0.013211552710286645,0.0,0.0,0.0,0.007003556726310806,1.4747218048263686
650,6.7832126082493325,1.5703298634784053,3.7696474607719583,1.3211552710286645,0.0,0.0,0.0,0.1400711345262161,1.5523387419224934,0.07539294921543917,0.013211552710286645,0.0,0.0,0.0,0.007003556726310806,1.4747218048263686
651,6.903660423528596,1.5763522542423685,3.7696474607719583,1.3211552710286645,0.0,0.0,0.0,0.2605189498054802,1.5523387419224934,0.07539294921543917,0.013211552710286645,0.0,0.0,0.0,0.01302594749027401,1.4747218048263686
652,6.643141473723116,1.5633263067520944,3.7696474607719583,1.3211552710286645,0.0,0.0,0.0,0.0,1.5523387419224934,0.07539294921543917,0.013211552710286645,0.0,0.0,0.0,0.0,1.4747218048263686
653,6.643141473723116,1.5633263067520944,3.7696474607719583,1.3211552710286645,0.0,0.0,0.0,0.0,1.5523387419224934,0.07539294921543917,0.013211552710286645,0.0,0.0,0.0,0.0,1.4747218048263686
654,6.8410239059851925,1.5732204283651983,3.7696474607719583,1.3211552710286645,0.0,0.0,0.0,0.19788243226207702,1.5523387419224934,0.07539294921543917,0.013211552710286645,0.0,0.0,0.0,0.009894121613103851,1.4747218048263686
655,7.24744069413174,1.5935412677725256,3.7696474607719583,1.3211552710286645,0.0,0.0,0.0,0.6042992204086233,1.5523387419224934,0.07539294921543917,0.013211552710286645,0.0,0.0,0.0,0.030214961020431166,1.4747218048263686
656,5.321986202694452,1.5501147540418079,3.7696474607719583,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07539294921543917,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
657,5.321986202694452,1.5501147540418079,3.7696474607719583,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07539294921543917,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
658,5.692115879250592,1.5686212378696147,3.7696474607719583,0.0,0.0,0.0,0.0,0.3701296765561395,1.5523387419224934,0.07539294921543917,0.0,0.0,0.0,0.0,0.018506483827806976,1.4747218048263686
659,5.692115879250592,1.5686212378696147,3.7696474607719583,0.0,0.0,0.0,0.0,0.3701296765561395,1.5523387419224934,0.07539294921543917,0.0,0.0,0.0,0.0,0.018506483827806976,1.4747218048263686
660,5.692115879250592,1.5686212378696147,3.7696474607719583,0.0,0.0,0.0,0.0,0.3701296765561395,1.5523387419224934,0.07539294921543917,0.0,0.0,0.0,0.0,0.018506483827806976,1.4747218048263686
661,5.692115879250592,1.5686212378696147,3.7696474607719583,0.0,0.0,0.0,0.0,0.3701296765561395,1.5523387419224934,0.07539294921543917,0.0,0.0,0.0,0.0,0.018506483827806976,1.4747218048263686
662,5.321986202694452,1.5501147540418079,3.7696474607719583,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07539294921543917,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
663,5.321986202694452,1.5501147540418079,3.7696474607719583,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.07539294921543917,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
664,11.275481260997925,1.6691846552078773,9.72314251907543,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.19446285038150862,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
665,11.489903616458982,1.6799057729809301,9.72314251907543,0.0,0.0,0.0,0.0,0.21442235546105648,1.5523387419224934,0.19446285038150862,0.0,0.0,0.0,0.0,0.010721117773052825,1.4747218048263686
666,11.489903616458982,1.6799057729809301,9.72314251907543,0.0,0.0,0.0,0.0,0.21442235546105648,1.5523387419224934,0.19446285038150862,0.0,0.0,0.0,0.0,0.010721117773052825,1.4747218048263686
667,11.275481260997925,1.6691846552078773,9.72314251907543,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.19446285038150862,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
668,11.275481260997925,1.6691846552078773,9.72314251907543,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.19446285038150862,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
669,11.275481260997925,1.6691846552078773,9.72314251907543,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.19446285038150862,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
670,11.275481260997925,1.6691846552078773,9.72314251907543,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.19446285038150862,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
671,11.275481260997925,1.6691846552078773,9.72314251907543,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.19446285038150862,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
672,11.275481260997925,1.6691846552078773,9.72314251907543,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.19446285038150862,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
673,11.275481260997925,1.6691846552078773,9.72314251907543,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.19446285038150862,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
